match_id,season,season_start_year,match_date,team,opponent,venue,venue_ko,goals_for,goals_against,goal_difference,result,points,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_committed,fouls_drawn,yellow_cards,red_cards,clean_sheet,scored,match_stats_available,team_match_number,rolling_points_last5,rolling_goal_diff_last5
20032004_025,2003-2004,2003,2003-08-16,Hertha BSC,SC Freiburg,Home,홈,0,0,0,D,1,26,12,,,11,6,24,27,1,0,True,False,True,3,2,-3
20032004_030,2003-2004,2003,2003-08-23,Hertha BSC,Eintracht Frankfurt,Away,원정,0,0,0,D,1,18,8,,,5,6,32,18,5,0,True,False,True,4,3,-3
20032004_041,2003-2004,2003,2003-09-13,Hertha BSC,Hannover 96,Home,홈,2,3,-1,L,0,13,13,,,4,4,29,13,3,0,False,True,True,5,3,-4
20032004_051,2003-2004,2003,2003-09-20,Hertha BSC,VfL Bochum,Away,원정,2,2,0,D,1,19,15,,,3,7,16,19,0,0,False,True,True,6,4,-1
20032004_062,2003-2004,2003,2003-09-28,Hertha BSC,Hamburger SV,Home,홈,1,1,0,D,1,10,19,,,10,3,37,27,4,0,False,True,True,7,4,-1
20032004_064,2003-2004,2003,2003-10-04,Hertha BSC,Bayern München,Away,원정,1,4,-3,L,0,12,13,,,6,1,19,20,2,0,False,True,True,8,3,-4
20032004_077,2003-2004,2003,2003-10-18,Hertha BSC,Bayer Leverkusen,Home,홈,1,4,-3,L,0,11,15,,,4,4,20,21,4,1,False,True,True,9,2,-7
20032004_086,2003-2004,2003,2003-10-25,Hertha BSC,Hansa Rostock,Away,원정,1,0,1,W,3,11,13,,,5,4,29,23,3,0,True,True,True,10,5,-5
20032004_096,2003-2004,2003,2003-11-01,Hertha BSC,VfL Wolfsburg,Away,원정,0,3,-3,L,0,13,15,,,5,4,19,22,3,0,False,False,True,11,4,-8
20032004_104,2003-2004,2003,2003-11-08,Hertha BSC,Borussia Mönchengladbach,Home,홈,2,1,1,W,3,14,11,,,11,5,25,16,1,1,False,True,True,12,6,-7
20032004_116,2003-2004,2003,2003-11-23,Hertha BSC,1. FC Kaiserslautern,Away,원정,2,4,-2,L,0,11,20,,,4,7,27,20,3,0,False,True,True,13,6,-6
20032004_126,2003-2004,2003,2003-11-30,Hertha BSC,Schalke 04,Home,홈,1,3,-2,L,0,10,13,,,5,7,27,25,2,0,False,True,True,14,6,-5
20032004_128,2003-2004,2003,2003-12-06,Hertha BSC,Borussia Dortmund,Away,원정,1,1,0,D,1,10,9,,,4,4,24,16,4,0,False,True,True,15,4,-6
20032004_141,2003-2004,2003,2003-12-13,Hertha BSC,1860 München,Home,홈,1,1,0,D,1,13,11,,,11,2,17,27,4,0,False,True,True,16,5,-3
20032004_145,2003-2004,2003,2003-12-16,Hertha BSC,1. FC Köln,Away,원정,0,3,-3,L,0,14,25,,,3,9,22,29,5,1,False,False,True,17,2,-7
20032004_160,2003-2004,2003,2004-01-31,Hertha BSC,Werder Bremen,Away,원정,0,4,-4,L,0,8,23,,,3,3,26,15,1,0,False,False,True,18,2,-9
20032004_171,2003-2004,2003,2004-02-08,Hertha BSC,VfB Stuttgart,Home,홈,1,0,1,W,3,9,9,,,4,4,30,22,4,0,True,True,True,19,5,-6
20032004_176,2003-2004,2003,2004-02-14,Hertha BSC,SC Freiburg,Away,원정,3,2,1,W,3,10,14,,,0,9,33,12,4,0,False,True,True,20,7,-5
20032004_189,2003-2004,2003,2004-02-22,Hertha BSC,Eintracht Frankfurt,Home,홈,1,2,-1,L,0,14,9,,,10,1,21,15,1,0,False,True,True,21,6,-6
20032004_197,2003-2004,2003,2004-02-29,Hertha BSC,Hannover 96,Away,원정,3,1,2,W,3,12,14,,,1,8,16,14,5,0,False,True,True,22,9,-1
20032004_204,2003-2004,2003,2004-03-06,Hertha BSC,VfL Bochum,Home,홈,1,1,0,D,1,13,5,,,2,4,31,26,1,0,False,True,True,23,10,3
20032004_211,2003-2004,2003,2004-03-13,Hertha BSC,Hamburger SV,Away,원정,0,2,-2,L,0,15,15,,,3,3,24,27,3,2,False,False,True,24,7,0
20032004_222,2003-2004,2003,2004-03-20,Hertha BSC,Bayern München,Home,홈,1,1,0,D,1,15,12,,,10,12,21,20,1,0,False,True,True,25,5,-1
20032004_226,2003-2004,2003,2004-03-27,Hertha BSC,Bayer Leverkusen,Away,원정,1,4,-3,L,0,10,16,,,3,3,17,16,3,0,False,True,True,26,5,-3
20032004_239,2003-2004,2003,2004-04-03,Hertha BSC,Hansa Rostock,Home,홈,1,1,0,D,1,12,10,,,7,3,22,19,0,0,False,True,True,27,3,-5
20032004_249,2003-2004,2003,2004-04-10,Hertha BSC,VfL Wolfsburg,Home,홈,1,0,1,W,3,13,8,,,6,5,32,17,4,0,True,True,True,28,5,-4
20032004_256,2003-2004,2003,2004-04-17,Hertha BSC,Borussia Mönchengladbach,Away,원정,1,1,0,D,1,8,20,,,4,8,21,17,4,0,False,True,True,29,6,-2
20032004_268,2003-2004,2003,2004-04-24,Hertha BSC,1. FC Kaiserslautern,Home,홈,3,0,3,W,3,12,17,,,2,4,25,14,2,0,True,True,True,30,8,1
20032004_278,2003-2004,2003,2004-05-02,Hertha BSC,Schalke 04,Away,원정,0,3,-3,L,0,4,22,,,3,5,10,19,4,1,False,False,True,31,8,1
20032004_286,2003-2004,2003,2004-05-08,Hertha BSC,Borussia Dortmund,Home,홈,6,2,4,W,3,12,22,,,0,7,13,14,1,0,False,True,True,32,10,5
20032004_290,2003-2004,2003,2004-05-15,Hertha BSC,1860 München,Away,원정,1,1,0,D,1,10,17,,,2,5,23,26,2,0,False,True,True,33,8,4
20032004_304,2003-2004,2003,2004-05-22,Hertha BSC,1. FC Köln,Home,홈,3,1,2,W,3,20,24,,,2,6,20,14,0,0,False,True,True,34,10,6
20032004_003,2003-2004,2003,2003-08-02,SC Freiburg,Bayer Leverkusen,Away,원정,1,4,-3,L,0,10,21,,,6,7,12,18,3,0,False,True,True,1,0,-3
20032004_014,2003-2004,2003,2003-08-09,SC Freiburg,Hansa Rostock,Home,홈,2,2,0,D,1,22,9,,,7,1,12,23,1,0,False,True,True,2,1,-3
20032004_025,2003-2004,2003,2003-08-16,SC Freiburg,Hertha BSC,Away,원정,0,0,0,D,1,12,26,,,6,11,27,24,2,0,True,False,True,3,2,-3
20032004_031,2003-2004,2003,2003-08-23,SC Freiburg,Borussia Mönchengladbach,Home,홈,4,1,3,W,3,10,21,,,5,9,16,20,1,0,False,True,True,4,5,0
20032004_044,2003-2004,2003,2003-09-14,SC Freiburg,1. FC Kaiserslautern,Away,원정,2,2,0,D,1,15,19,,,5,4,22,25,2,0,False,True,True,5,6,0
20032004_049,2003-2004,2003,2003-09-20,SC Freiburg,Schalke 04,Home,홈,2,1,1,W,3,13,15,,,9,6,11,28,1,0,False,True,True,6,9,4
20032004_058,2003-2004,2003,2003-09-27,SC Freiburg,Borussia Dortmund,Away,원정,0,1,-1,L,0,12,16,,,7,5,14,14,2,0,False,False,True,7,8,3
20032004_068,2003-2004,2003,2003-10-04,SC Freiburg,1860 München,Home,홈,1,0,1,W,3,14,8,,,9,4,21,27,2,0,True,True,True,8,10,4
20032004_073,2003-2004,2003,2003-10-18,SC Freiburg,1. FC Köln,Away,원정,0,1,-1,L,0,5,12,,,5,6,16,25,2,0,False,False,True,9,7,0
20032004_087,2003-2004,2003,2003-10-25,SC Freiburg,Werder Bremen,Home,홈,2,4,-2,L,0,16,19,,,13,4,11,17,1,0,False,True,True,10,6,-2
20032004_095,2003-2004,2003,2003-11-01,SC Freiburg,VfB Stuttgart,Away,원정,1,4,-3,L,0,9,19,,,2,5,20,25,2,0,False,True,True,11,3,-6
20032004_105,2003-2004,2003,2003-11-08,SC Freiburg,VfL Wolfsburg,Home,홈,3,2,1,W,3,15,15,,,6,9,22,25,1,0,False,True,True,12,6,-4
20032004_117,2003-2004,2003,2003-11-23,SC Freiburg,Eintracht Frankfurt,Home,홈,1,0,1,W,3,16,14,,,8,5,19,20,1,0,True,True,True,13,6,-4
20032004_123,2003-2004,2003,2003-11-29,SC Freiburg,Hannover 96,Away,원정,0,3,-3,L,0,8,18,,,2,4,16,13,2,0,False,False,True,14,6,-6
20032004_130,2003-2004,2003,2003-12-06,SC Freiburg,VfL Bochum,Home,홈,4,2,2,W,3,11,18,,,6,5,19,21,2,0,False,True,True,15,9,-2
20032004_139,2003-2004,2003,2003-12-13,SC Freiburg,Hamburger SV,Away,원정,1,4,-3,L,0,7,17,,,5,4,24,13,1,0,False,True,True,16,9,-2
20032004_147,2003-2004,2003,2003-12-16,SC Freiburg,Bayern München,Home,홈,0,6,-6,L,0,4,17,,,2,2,15,14,1,0,False,False,True,17,6,-9
20032004_162,2003-2004,2003,2004-02-01,SC Freiburg,Bayer Leverkusen,Home,홈,1,0,1,W,3,6,15,,,7,3,19,12,1,0,True,True,True,18,6,-9
20032004_167,2003-2004,2003,2004-02-07,SC Freiburg,Hansa Rostock,Away,원정,1,4,-3,L,0,9,16,,,5,13,19,18,1,0,False,True,True,19,6,-9
20032004_176,2003-2004,2003,2004-02-14,SC Freiburg,Hertha BSC,Home,홈,2,3,-1,L,0,14,10,,,9,0,12,33,1,0,False,True,True,20,3,-12
20032004_184,2003-2004,2003,2004-02-21,SC Freiburg,Borussia Mönchengladbach,Away,원정,2,2,0,D,1,9,25,,,1,4,25,19,3,0,False,True,True,21,4,-9
20032004_198,2003-2004,2003,2004-02-29,SC Freiburg,1. FC Kaiserslautern,Home,홈,1,0,1,W,3,30,9,,,5,1,20,25,2,0,True,True,True,22,7,-2
20032004_205,2003-2004,2003,2004-03-06,SC Freiburg,Schalke 04,Away,원정,0,3,-3,L,0,6,21,,,5,3,14,20,1,0,False,False,True,23,4,-6
20032004_213,2003-2004,2003,2004-03-13,SC Freiburg,Borussia Dortmund,Home,홈,2,2,0,D,1,11,15,,,4,4,27,15,3,0,False,True,True,24,5,-3
20032004_224,2003-2004,2003,2004-03-21,SC Freiburg,1860 München,Away,원정,1,1,0,D,1,7,25,,,3,7,24,18,2,0,False,True,True,25,6,-2
20032004_231,2003-2004,2003,2004-03-27,SC Freiburg,1. FC Köln,Home,홈,3,0,3,W,3,14,20,,,4,5,12,24,1,0,True,True,True,26,8,1
20032004_243,2003-2004,2003,2004-04-04,SC Freiburg,Werder Bremen,Away,원정,1,1,0,D,1,7,21,,,4,5,19,16,3,0,False,True,True,27,6,0
20032004_252,2003-2004,2003,2004-04-11,SC Freiburg,VfB Stuttgart,Home,홈,0,1,-1,L,0,14,14,,,5,6,14,21,1,0,False,False,True,28,6,2
20032004_259,2003-2004,2003,2004-04-17,SC Freiburg,VfL Wolfsburg,Away,원정,0,4,-4,L,0,9,15,,,4,5,19,17,2,1,False,False,True,29,5,-2
20032004_264,2003-2004,2003,2004-04-24,SC Freiburg,Eintracht Frankfurt,Away,원정,0,3,-3,L,0,13,20,,,3,3,22,26,2,0,False,False,True,30,4,-5
20032004_275,2003-2004,2003,2004-05-01,SC Freiburg,Hannover 96,Home,홈,4,1,3,W,3,11,11,,,5,7,20,18,3,0,False,True,True,31,4,-5
20032004_288,2003-2004,2003,2004-05-09,SC Freiburg,VfL Bochum,Away,원정,0,3,-3,L,0,2,19,,,7,12,19,18,1,0,False,False,True,32,3,-8
20032004_294,2003-2004,2003,2004-05-15,SC Freiburg,Hamburger SV,Home,홈,0,0,0,D,1,17,10,,,7,3,19,22,1,0,True,False,True,33,4,-7
20032004_300,2003-2004,2003,2004-05-22,SC Freiburg,Bayern München,Away,원정,0,2,-2,L,0,3,22,,,2,7,9,16,1,0,False,False,True,34,4,-5
20032004_006,2003-2004,2003,2003-08-02,Schalke 04,Borussia Dortmund,Home,홈,2,2,0,D,1,20,7,,,7,3,25,25,2,1,False,True,True,1,1,0
20032004_011,2003-2004,2003,2003-08-09,Schalke 04,1860 München,Away,원정,1,1,0,D,1,13,10,,,2,4,20,21,0,0,False,True,True,2,2,0
20032004_026,2003-2004,2003,2003-08-17,Schalke 04,1. FC Köln,Home,홈,2,1,1,W,3,36,9,,,12,6,11,22,2,1,False,True,True,3,5,1
20032004_034,2003-2004,2003,2003-08-23,Schalke 04,Werder Bremen,Away,원정,1,4,-3,L,0,10,14,,,3,2,12,20,1,0,False,True,True,4,5,-2
20032004_042,2003-2004,2003,2003-09-13,Schalke 04,VfB Stuttgart,Home,홈,0,0,0,D,1,21,11,,,2,5,29,21,2,0,True,False,True,5,6,-2
20032004_049,2003-2004,2003,2003-09-20,Schalke 04,SC Freiburg,Away,원정,1,2,-1,L,0,15,13,,,6,9,28,11,4,0,False,True,True,6,5,-3
20032004_063,2003-2004,2003,2003-09-28,Schalke 04,Eintracht Frankfurt,Home,홈,1,1,0,D,1,25,5,,,9,2,22,14,3,0,False,True,True,7,5,-3
20032004_067,2003-2004,2003,2003-10-04,Schalke 04,Hannover 96,Away,원정,2,1,1,W,3,12,15,,,4,4,19,19,2,0,False,True,True,8,5,-3
20032004_081,2003-2004,2003,2003-10-19,Schalke 04,VfL Bochum,Home,홈,0,2,-2,L,0,17,7,,,7,1,15,27,3,0,False,False,True,9,5,-2
20032004_084,2003-2004,2003,2003-10-25,Schalke 04,Hamburger SV,Away,원정,2,2,0,D,1,14,18,,,3,5,26,22,1,0,False,True,True,10,5,-2
20032004_094,2003-2004,2003,2003-11-01,Schalke 04,Bayern München,Home,홈,2,0,2,W,3,16,8,,,4,7,32,17,3,0,True,True,True,11,8,1
20032004_107,2003-2004,2003,2003-11-09,Schalke 04,Bayer Leverkusen,Away,원정,1,3,-2,L,0,8,13,,,5,3,21,19,4,1,False,True,True,12,7,-1
20032004_112,2003-2004,2003,2003-11-22,Schalke 04,Hansa Rostock,Home,홈,0,1,-1,L,0,23,12,,,12,3,22,22,3,0,False,False,True,13,4,-3
20032004_126,2003-2004,2003,2003-11-30,Schalke 04,Hertha BSC,Away,원정,3,1,2,W,3,13,10,,,7,5,25,27,2,0,False,True,True,14,7,1
20032004_135,2003-2004,2003,2003-12-07,Schalke 04,Borussia Mönchengladbach,Home,홈,2,1,1,W,3,16,11,,,4,5,17,14,1,0,False,True,True,15,9,2
20032004_136,2003-2004,2003,2003-12-13,Schalke 04,1. FC Kaiserslautern,Away,원정,2,0,2,W,3,12,17,,,1,10,27,20,2,0,True,True,True,16,9,2
20032004_152,2003-2004,2003,2003-12-17,Schalke 04,VfL Wolfsburg,Home,홈,1,1,0,D,1,11,8,,,2,1,17,29,1,0,False,True,True,17,10,4
20032004_154,2003-2004,2003,2004-01-30,Schalke 04,Borussia Dortmund,Away,원정,1,0,1,W,3,17,6,,,8,2,26,27,5,0,True,True,True,18,13,6
20032004_168,2003-2004,2003,2004-02-07,Schalke 04,1860 München,Home,홈,0,0,0,D,1,15,3,,,8,2,20,27,2,0,True,False,True,19,11,4
20032004_172,2003-2004,2003,2004-02-14,Schalke 04,1. FC Köln,Away,원정,2,0,2,W,3,13,22,,,6,12,21,18,0,0,True,True,True,20,11,5
20032004_186,2003-2004,2003,2004-02-21,Schalke 04,Werder Bremen,Home,홈,0,0,0,D,1,17,13,,,8,5,19,23,1,0,True,False,True,21,9,3
20032004_194,2003-2004,2003,2004-02-28,Schalke 04,VfB Stuttgart,Away,원정,0,0,0,D,1,11,13,,,2,4,31,18,4,0,True,False,True,22,9,3
20032004_205,2003-2004,2003,2004-03-06,Schalke 04,SC Freiburg,Home,홈,3,0,3,W,3,21,6,,,3,5,20,14,1,0,True,True,True,23,9,5
20032004_210,2003-2004,2003,2004-03-13,Schalke 04,Eintracht Frankfurt,Away,원정,0,3,-3,L,0,12,14,,,8,4,16,11,3,0,False,False,True,24,8,2
20032004_223,2003-2004,2003,2004-03-20,Schalke 04,Hannover 96,Home,홈,2,2,0,D,1,12,10,,,7,6,14,20,3,0,False,True,True,25,6,0
20032004_232,2003-2004,2003,2004-03-27,Schalke 04,VfL Bochum,Away,원정,2,1,1,W,3,20,13,,,6,11,13,18,0,0,False,True,True,26,8,1
20032004_240,2003-2004,2003,2004-04-03,Schalke 04,Hamburger SV,Home,홈,4,1,3,W,3,17,15,,,8,8,26,18,2,0,False,True,True,27,10,4
20032004_245,2003-2004,2003,2004-04-10,Schalke 04,Bayern München,Away,원정,1,2,-1,L,0,14,15,,,4,8,25,16,1,0,False,True,True,28,7,0
20032004_257,2003-2004,2003,2004-04-17,Schalke 04,Bayer Leverkusen,Home,홈,2,3,-1,L,0,23,12,,,14,3,11,15,1,0,False,True,True,29,7,2
20032004_267,2003-2004,2003,2004-04-24,Schalke 04,Hansa Rostock,Away,원정,1,3,-2,L,0,16,16,,,6,6,19,16,2,0,False,True,True,30,6,0
20032004_278,2003-2004,2003,2004-05-02,Schalke 04,Hertha BSC,Home,홈,3,0,3,W,3,22,4,,,5,3,19,10,1,0,True,True,True,31,6,2
20032004_283,2003-2004,2003,2004-05-08,Schalke 04,Borussia Mönchengladbach,Away,원정,0,2,-2,L,0,13,10,,,9,4,19,23,3,0,False,False,True,32,3,-3
20032004_295,2003-2004,2003,2004-05-15,Schalke 04,1. FC Kaiserslautern,Home,홈,4,1,3,W,3,18,12,,,6,8,22,17,3,0,False,True,True,33,6,1
20032004_306,2003-2004,2003,2004-05-22,Schalke 04,VfL Wolfsburg,Away,원정,1,1,0,D,1,14,13,,,4,5,12,14,1,0,False,True,True,34,7,2
20032004_009,2003-2004,2003,2003-08-03,VfB Stuttgart,Hansa Rostock,Away,원정,2,0,2,W,3,15,10,,,4,7,27,21,4,0,True,True,True,1,3,2
20032004_018,2003-2004,2003,2003-08-10,VfB Stuttgart,Hertha BSC,Home,홈,0,0,0,D,1,12,6,,,6,2,16,28,1,0,True,False,True,2,4,2
20032004_023,2003-2004,2003,2003-08-16,VfB Stuttgart,Borussia Mönchengladbach,Away,원정,1,0,1,W,3,5,14,,,0,1,25,20,5,0,True,True,True,3,7,3
20032004_032,2003-2004,2003,2003-08-23,VfB Stuttgart,1. FC Kaiserslautern,Home,홈,2,0,2,W,3,15,2,,,5,3,19,34,0,0,True,True,True,4,10,5
20032004_042,2003-2004,2003,2003-09-13,VfB Stuttgart,Schalke 04,Away,원정,0,0,0,D,1,11,21,,,5,2,21,29,1,0,True,False,True,5,11,5
20032004_050,2003-2004,2003,2003-09-20,VfB Stuttgart,Borussia Dortmund,Home,홈,1,0,1,W,3,15,4,,,6,1,13,15,3,0,True,True,True,6,11,4
20032004_057,2003-2004,2003,2003-09-27,VfB Stuttgart,1860 München,Away,원정,3,0,3,W,3,11,14,,,1,7,28,23,2,0,True,True,True,7,13,7
20032004_069,2003-2004,2003,2003-10-04,VfB Stuttgart,1. FC Köln,Home,홈,0,0,0,D,1,20,5,,,9,1,9,14,1,0,True,False,True,8,11,6
20032004_079,2003-2004,2003,2003-10-18,VfB Stuttgart,Werder Bremen,Away,원정,3,1,2,W,3,10,19,,,2,7,25,23,4,0,False,True,True,9,11,6
20032004_088,2003-2004,2003,2003-10-25,VfB Stuttgart,VfL Wolfsburg,Home,홈,1,0,1,W,3,17,12,,,4,4,20,18,3,0,True,True,True,10,13,7
20032004_095,2003-2004,2003,2003-11-01,VfB Stuttgart,SC Freiburg,Home,홈,4,1,3,W,3,19,9,,,5,2,25,20,4,0,False,True,True,11,13,9
20032004_100,2003-2004,2003,2003-11-08,VfB Stuttgart,Eintracht Frankfurt,Away,원정,2,0,2,W,3,6,17,,,2,6,19,14,1,1,True,True,True,12,13,8
20032004_113,2003-2004,2003,2003-11-22,VfB Stuttgart,Hannover 96,Home,홈,3,1,2,W,3,8,12,,,4,2,16,24,1,0,False,True,True,13,15,10
20032004_124,2003-2004,2003,2003-11-29,VfB Stuttgart,VfL Bochum,Away,원정,0,0,0,D,1,12,16,,,5,4,13,18,2,0,True,False,True,14,13,8
20032004_131,2003-2004,2003,2003-12-06,VfB Stuttgart,Hamburger SV,Home,홈,0,0,0,D,1,16,11,,,5,6,21,23,1,0,True,False,True,15,11,7
20032004_138,2003-2004,2003,2003-12-13,VfB Stuttgart,Bayern München,Away,원정,0,1,-1,L,0,19,19,,,6,5,19,16,2,0,False,False,True,16,8,3
20032004_153,2003-2004,2003,2003-12-17,VfB Stuttgart,Bayer Leverkusen,Home,홈,2,3,-1,L,0,14,15,,,6,3,18,23,2,0,False,True,True,17,5,0
20032004_158,2003-2004,2003,2004-01-31,VfB Stuttgart,Hansa Rostock,Home,홈,2,0,2,W,3,17,6,,,8,1,21,21,0,0,True,True,True,18,5,0
20032004_171,2003-2004,2003,2004-02-08,VfB Stuttgart,Hertha BSC,Away,원정,0,1,-1,L,0,9,9,,,4,4,22,30,1,0,False,False,True,19,4,-1
20032004_177,2003-2004,2003,2004-02-14,VfB Stuttgart,Borussia Mönchengladbach,Home,홈,1,1,0,D,1,17,12,,,8,3,28,22,4,1,False,True,True,20,4,-1
20032004_181,2003-2004,2003,2004-02-21,VfB Stuttgart,1. FC Kaiserslautern,Away,원정,0,1,-1,L,0,21,13,,,9,2,27,30,2,0,False,False,True,21,4,-1
20032004_194,2003-2004,2003,2004-02-28,VfB Stuttgart,Schalke 04,Home,홈,0,0,0,D,1,13,11,,,4,2,18,31,4,0,True,False,True,22,5,0
20032004_201,2003-2004,2003,2004-03-06,VfB Stuttgart,Borussia Dortmund,Away,원정,2,0,2,W,3,8,13,,,4,4,20,14,1,0,True,True,True,23,5,0
20032004_215,2003-2004,2003,2004-03-14,VfB Stuttgart,1860 München,Home,홈,2,0,2,W,3,15,5,,,6,2,23,23,2,0,True,True,True,24,8,3
20032004_218,2003-2004,2003,2004-03-20,VfB Stuttgart,1. FC Köln,Away,원정,2,2,0,D,1,17,10,,,9,2,22,19,0,0,False,True,True,25,8,3
20032004_234,2003-2004,2003,2004-03-28,VfB Stuttgart,Werder Bremen,Home,홈,4,4,0,D,1,23,13,,,5,1,20,29,1,0,False,True,True,26,9,4
20032004_241,2003-2004,2003,2004-04-03,VfB Stuttgart,VfL Wolfsburg,Away,원정,5,1,4,W,3,15,14,,,2,6,22,19,2,0,False,True,True,27,11,8
20032004_252,2003-2004,2003,2004-04-11,VfB Stuttgart,SC Freiburg,Away,원정,1,0,1,W,3,14,14,,,6,5,21,14,2,0,True,True,True,28,11,7
20032004_258,2003-2004,2003,2004-04-17,VfB Stuttgart,Eintracht Frankfurt,Home,홈,3,1,2,W,3,16,9,,,8,4,15,15,0,0,False,True,True,29,11,7
20032004_266,2003-2004,2003,2004-04-24,VfB Stuttgart,Hannover 96,Away,원정,1,0,1,W,3,5,11,,,4,7,30,13,0,0,True,True,True,30,13,8
20032004_279,2003-2004,2003,2004-05-02,VfB Stuttgart,VfL Bochum,Home,홈,1,1,0,D,1,18,11,,,6,5,27,24,5,0,False,True,True,31,13,8
20032004_284,2003-2004,2003,2004-05-08,VfB Stuttgart,Hamburger SV,Away,원정,1,2,-1,L,0,11,14,,,5,3,20,21,2,0,False,True,True,32,10,3
20032004_296,2003-2004,2003,2004-05-15,VfB Stuttgart,Bayern München,Home,홈,3,1,2,W,3,19,18,,,3,8,20,21,1,0,False,True,True,33,10,4
20032004_299,2003-2004,2003,2004-05-22,VfB Stuttgart,Bayer Leverkusen,Away,원정,0,2,-2,L,0,14,13,,,2,5,22,27,4,0,False,False,True,34,7,0
20032004_007,2003-2004,2003,2003-08-02,VfL Bochum,VfL Wolfsburg,Away,원정,2,3,-1,L,0,16,15,,,4,4,20,18,4,0,False,True,True,1,0,-1
20032004_015,2003-2004,2003,2003-08-09,VfL Bochum,Hamburger SV,Home,홈,1,1,0,D,1,12,13,,,5,3,11,28,0,0,False,True,True,2,1,-1
20032004_021,2003-2004,2003,2003-08-16,VfL Bochum,Bayern München,Away,원정,0,2,-2,L,0,17,8,,,5,3,16,25,1,0,False,False,True,3,1,-3
20032004_033,2003-2004,2003,2003-08-23,VfL Bochum,Bayer Leverkusen,Home,홈,1,0,1,W,3,22,13,,,8,3,27,17,0,0,True,True,True,4,4,-2
20032004_040,2003-2004,2003,2003-09-13,VfL Bochum,Hansa Rostock,Away,원정,2,0,2,W,3,13,19,,,2,4,25,13,3,0,True,True,True,5,7,0
20032004_051,2003-2004,2003,2003-09-20,VfL Bochum,Hertha BSC,Home,홈,2,2,0,D,1,15,19,,,7,3,19,16,1,0,False,True,True,6,8,1
20032004_059,2003-2004,2003,2003-09-27,VfL Bochum,Borussia Mönchengladbach,Away,원정,2,2,0,D,1,11,10,,,3,3,21,22,1,0,False,True,True,7,8,1
20032004_070,2003-2004,2003,2003-10-04,VfL Bochum,1. FC Kaiserslautern,Home,홈,4,0,4,W,3,24,11,,,6,2,12,19,0,0,True,True,True,8,11,7
20032004_081,2003-2004,2003,2003-10-19,VfL Bochum,Schalke 04,Away,원정,2,0,2,W,3,7,17,,,1,7,27,15,2,0,True,True,True,9,11,8
20032004_090,2003-2004,2003,2003-10-26,VfL Bochum,Borussia Dortmund,Home,홈,3,0,3,W,3,13,16,,,7,3,15,12,4,0,True,True,True,10,11,9
20032004_092,2003-2004,2003,2003-11-01,VfL Bochum,1860 München,Away,원정,1,3,-2,L,0,7,19,,,1,9,26,21,1,0,False,True,True,11,10,7
20032004_106,2003-2004,2003,2003-11-08,VfL Bochum,1. FC Köln,Home,홈,4,0,4,W,3,17,11,,,7,3,15,28,0,0,True,True,True,12,12,11
20032004_115,2003-2004,2003,2003-11-22,VfL Bochum,Werder Bremen,Away,원정,1,3,-2,L,0,15,23,,,6,2,19,18,1,0,False,True,True,13,9,5
20032004_124,2003-2004,2003,2003-11-29,VfL Bochum,VfB Stuttgart,Home,홈,0,0,0,D,1,16,12,,,4,5,18,13,0,0,True,False,True,14,7,3
20032004_130,2003-2004,2003,2003-12-06,VfL Bochum,SC Freiburg,Away,원정,2,4,-2,L,0,18,11,,,5,6,21,19,3,0,False,True,True,15,4,-2
20032004_142,2003-2004,2003,2003-12-13,VfL Bochum,Eintracht Frankfurt,Home,홈,1,0,1,W,3,14,16,,,9,4,27,12,3,0,True,True,True,16,7,1
20032004_151,2003-2004,2003,2003-12-17,VfL Bochum,Hannover 96,Away,원정,2,2,0,D,1,21,15,,,5,5,19,14,3,0,False,True,True,17,5,-3
20032004_159,2003-2004,2003,2004-01-31,VfL Bochum,VfL Wolfsburg,Home,홈,1,0,1,W,3,11,15,,,5,5,19,19,1,0,True,True,True,18,8,0
20032004_166,2003-2004,2003,2004-02-07,VfL Bochum,Hamburger SV,Away,원정,1,1,0,D,1,6,21,,,1,6,25,17,1,0,False,True,True,19,8,0
20032004_178,2003-2004,2003,2004-02-14,VfL Bochum,Bayern München,Home,홈,1,0,1,W,3,11,17,,,7,9,20,17,3,0,True,True,True,20,11,3
20032004_182,2003-2004,2003,2004-02-21,VfL Bochum,Bayer Leverkusen,Away,원정,3,1,2,W,3,15,25,,,2,2,18,23,2,0,False,True,True,21,11,4
20032004_195,2003-2004,2003,2004-02-28,VfL Bochum,Hansa Rostock,Home,홈,0,0,0,D,1,16,12,,,3,2,30,27,7,0,True,False,True,22,11,4
20032004_204,2003-2004,2003,2004-03-06,VfL Bochum,Hertha BSC,Away,원정,1,1,0,D,1,5,13,,,4,2,26,31,1,0,False,True,True,23,9,3
20032004_216,2003-2004,2003,2004-03-14,VfL Bochum,Borussia Mönchengladbach,Home,홈,1,0,1,W,3,11,15,,,5,2,26,32,2,0,True,True,True,24,11,4
20032004_217,2003-2004,2003,2004-03-20,VfL Bochum,1. FC Kaiserslautern,Away,원정,2,2,0,D,1,12,22,,,1,7,30,24,2,0,False,True,True,25,9,3
20032004_232,2003-2004,2003,2004-03-27,VfL Bochum,Schalke 04,Home,홈,1,2,-1,L,0,13,20,,,11,6,18,13,3,0,False,True,True,26,6,0
